new_id,batch,sex,ssctotal,sscyear,hsctotal,hscyear,dif_ssc_hsc,dif_hsc_uni,drop_out,semester1_cgpa,semester1_fail,semester2_cgpa,semester2_fail,semester3_cgpa,semester3_fail,semester4_cgpa,semester4_fail,semester5_cgpa,semester5_fail,semester6_cgpa,semester6_fail,semester7_cgpa,semester7_fail,semester8_cgpa,semester8_fail
1319,20170,male,4.69,2014.0,4.42,2016.0,0,1,regular,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0,2.6666666666666665,0
1321,20160,male,4.56,2013.0,3.92,2015.0,0,1,regular,2.5,0,3.0113636363636362,0,3.1458333333333335,0,2.855,2,2.855,0,2.855,0,2.855,0,2.855,0
1324,20102,female,3.75,2007.0,3.0,2009.0,0,1,dropOut,2.230769230769231,1,2.230769230769231,0,2.230769230769231,0,2.230769230769231,0,2.230769230769231,0,2.230769230769231,0,2.230769230769231,0,2.230769230769231,0
1325,20151,female,4.81,2011.0,5.0,2013.0,0,2,regular,2.0,0,2.4210526315789473,0,3.0948275862068964,0,3.1402439024390243,0,3.076923076923077,0,2.852272727272727,1,2.852272727272727,0,2.852272727272727,0
1327,20160,female,4.88,2012.0,4.1,2014.0,0,2,regular,3.25,0,3.3181818181818183,0,3.3333333333333335,0,3.260869565217391,0,3.260869565217391,0,3.260869565217391,0,3.260869565217391,0,3.260869565217391,0
1328,20161,male,5.0,2012.0,4.4,2014.0,0,2,regular,3.4166666666666665,0,3.125,0,3.296875,0,3.296875,0,3.296875,0,3.296875,0,3.296875,0,3.296875,0
1330,20170,male,4.19,2014.0,4.08,2016.0,0,1,regular,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0,2.8333333333333335,0
1331,20151,male,4.13,2012.0,3.4,2014.0,0,1,regular,2.6666666666666665,0,2.977272727272727,0,3.0625,0,3.155,1,3.3253968253968256,0,3.3636363636363638,0,3.3636363636363638,0,3.3636363636363638,0
1332,20142,male,4.13,2012.0,4.1,2014.0,0,0,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1333,20150,male,4.69,2012.0,4.3,2014.0,0,1,regular,2.4166666666666665,0,1.6818181818181819,2,1.9166666666666667,1,2.2162162162162162,1,2.422222222222222,1,2.422222222222222,2,2.3958333333333335,1,2.3958333333333335,0
1337,20170,male,5.0,2013.0,4.25,2015.0,0,2,regular,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0
1338,20151,male,5.0,2012.0,4.2,2014.0,0,1,regular,3.0,0,2.625,1,2.6818181818181817,1,3.0,0,3.022727272727273,0,3.018939393939394,0,3.018939393939394,0,3.018939393939394,0
1340,20160,male,5.0,2013.0,5.0,2015.0,0,1,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1341,20140,female,4.5,2011.0,3.8,2013.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1344,20161,male,4.38,2013.0,4.0,2015.0,0,1,regular,1.0,2,1.3125,4,1.7045454545454546,1,1.7045454545454546,0,1.7045454545454546,0,1.7045454545454546,0,1.7045454545454546,0,1.7045454545454546,0
1345,20092,male,4.38,2006.0,4.8,2008.0,0,1,dropOut,3.0,0,2.0,1,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0
1346,20161,female,4.5,2013.0,4.33,2015.0,0,1,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1347,20170,female,5.0,2014.0,5.0,2016.0,0,1,regular,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0,3.4166666666666665,0
1348,20170,male,5.0,2014.0,4.75,2016.0,0,1,regular,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0
1350,20152,male,4.75,2013.0,3.12,2015.0,0,0,regular,2.3333333333333335,0,2.5657894736842106,1,2.673076923076923,0,2.8055555555555554,0,2.886904761904762,0,2.886904761904762,0,2.886904761904762,0,2.886904761904762,0
1351,20170,male,5.0,2013.0,5.0,2015.0,0,2,regular,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0,3.5,0
1352,20161,male,4.5,2013.0,4.83,2015.0,0,1,regular,2.3333333333333335,0,2.2045454545454546,1,1.9827586206896552,2,1.9827586206896552,0,1.9827586206896552,0,1.9827586206896552,0,1.9827586206896552,0,1.9827586206896552,0
1358,20141,male,4.69,2011.0,4.9,2013.0,0,1,dropOut,3.1875,0,3.1923076923076925,0,3.19375,0,3.19375,0,3.19375,0,3.19375,0,3.19375,0,3.19375,0
1360,20160,male,4.75,2013.0,5.0,2015.0,0,1,regular,3.5833333333333335,0,3.6136363636363638,0,3.65,0,3.65,0,3.65,0,3.65,0,3.65,0,3.65,0
1363,20161,male,4.94,2012.0,4.6,2014.0,0,2,dropOut,2.0833333333333335,1,1.171875,3,1.171875,0,1.171875,0,1.171875,0,1.171875,0,1.171875,0,1.171875,0
1364,20160,male,5.0,2012.0,5.0,2014.0,0,2,regular,3.3333333333333335,0,3.3636363636363638,0,3.484848484848485,0,3.472826086956522,0,3.472826086956522,0,3.472826086956522,0,3.472826086956522,0,3.472826086956522,0
1367,20150,male,4.44,2011.0,4.2,2013.0,0,2,regular,2.25,1,3.5,0,3.4375,0,3.542682926829268,0,3.6227272727272726,0,3.402173913043478,1,3.36144578313253,0,3.36144578313253,0
1370,20162,female,5.0,2011.0,4.7,2013.0,0,3,regular,3.8333333333333335,0,3.840909090909091,0,3.840909090909091,0,3.840909090909091,0,3.840909090909091,0,3.840909090909091,0,3.840909090909091,0,3.840909090909091,0
1372,20162,male,3.5,2013.0,3.33,2015.0,0,1,dropOut,1.5,1,1.3333333333333333,2,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0,1.3333333333333333,0
1373,20150,male,5.0,2012.0,5.0,2014.0,0,1,regular,2.6666666666666665,0,3.0795454545454546,0,3.3671875,0,3.55,0,3.593220338983051,0,3.5821917808219177,0,3.560344827586207,0,3.560344827586207,0
1375,20160,male,4.13,2013.0,3.92,2015.0,0,1,dropOut,0.6666666666666666,3,0.5,4,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
1376,20142,male,5.0,2010.0,3.5,2014.0,2,0,regular,2.8333333333333335,0,2.9431818181818183,0,2.6875,1,2.7010869565217392,0,2.486607142857143,3,2.825,0,2.6267605633802815,1,2.5864197530864197,1
1379,20142,male,4.81,2009.0,3.7,2011.0,0,3,regular,3.1666666666666665,0,3.5,0,3.6944444444444446,0,3.64,0,3.671875,0,3.71474358974359,0,3.7065217391304346,0,3.7287735849056602,0
1380,20162,male,4.0,2011.0,3.7,2013.0,0,3,dropOut,0.0,3,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0
1381,20170,male,5.0,2014.0,4.92,2016.0,0,1,regular,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0,3.5833333333333335,0
1386,20132,male,5.0,2010.0,4.0,2012.0,0,1,dropOut,0.0,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1387,20161,male,5.0,2013.0,4.92,2015.0,0,1,regular,2.4166666666666665,1,2.736842105263158,0,3.361111111111111,0,3.361111111111111,0,3.361111111111111,0,3.361111111111111,0,3.361111111111111,0,3.361111111111111,0
1389,20120,male,4.5,2008.0,3.9,2011.0,1,1,dropOut,3.75,0,3.5375,0,4.198275862068965,0,3.9404761904761907,0,4.0,0,3.8507462686567164,0,3.5777027027027026,4,3.5777027027027026,0
1390,20151,female,4.81,2012.0,4.7,2014.0,0,1,regular,2.5833333333333335,0,2.8863636363636362,0,3.046875,0,3.046875,0,3.046875,0,3.046875,0,3.046875,0,3.046875,0
1391,20170,male,5.0,2014.0,5.0,2016.0,0,1,regular,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0
1395,20151,male,4.88,2012.0,4.9,2014.0,0,1,regular,3.5,0,3.0113636363636362,0,3.21875,0,3.567073170731707,0,3.435185185185185,0,3.3970588235294117,0,3.3970588235294117,0,3.3970588235294117,0
1400,20152,male,4.69,2010.0,3.22,2014.0,2,1,regular,2.25,1,3.1578947368421053,0,3.103448275862069,0,2.7674418604651163,2,2.5961538461538463,1,2.5961538461538463,0,2.5961538461538463,0,2.5961538461538463,0
1403,20150,female,5.0,2011.0,4.0,2013.0,0,2,regular,3.5,0,3.647727272727273,0,3.4285714285714284,0,3.364130434782609,0,3.625,0,3.582089552238806,0,3.5949367088607596,0,3.5949367088607596,0
1406,20150,male,4.25,2012.0,3.9,2014.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1407,20140,female,4.5,2011.0,4.0,2013.0,0,1,dropOut,2.3333333333333335,0,1.3636363636363635,4,1.3636363636363635,0,1.3636363636363635,0,1.3636363636363635,0,1.3636363636363635,0,1.3636363636363635,0,1.3636363636363635,0
1409,20160,male,5.0,2012.0,4.44,2014.0,0,2,dropOut,0.75,2,2.1,1,2.1,0,2.1,0,2.1,0,2.1,0,2.1,0,2.1,0
1410,20160,male,4.69,2013.0,3.5,2015.0,0,1,regular,3.0833333333333335,0,3.2954545454545454,0,3.423611111111111,0,3.3872549019607843,0,3.3872549019607843,0,3.3872549019607843,0,3.3872549019607843,0,3.3872549019607843,0
1411,20150,female,5.0,2012.0,4.5,2014.0,0,1,regular,0.75,3,0.5625,3,0.45,2,0.45,0,0.45,0,0.45,0,0.45,0,0.45,0
1413,20150,female,5.0,2011.0,4.1,2013.0,0,2,regular,4.0,0,3.6704545454545454,0,3.742857142857143,0,3.5052083333333335,1,3.7844827586206895,0,3.8214285714285716,0,3.826219512195122,0,3.826219512195122,0
1415,20150,male,4.81,2012.0,4.6,2014.0,0,1,dropOut,0.0,3,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1416,20160,male,5.0,2013.0,5.0,2015.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1419,20150,male,5.0,2012.0,4.7,2014.0,0,1,regular,1.75,1,1.9078947368421053,1,1.3942307692307692,4,1.3942307692307692,0,1.3942307692307692,0,1.3942307692307692,0,1.3942307692307692,0,1.3942307692307692,0
1422,20161,male,5.0,2012.0,5.0,2014.0,0,2,regular,3.5833333333333335,0,3.4078947368421053,0,3.4078947368421053,0,3.4078947368421053,0,3.4078947368421053,0,3.4078947368421053,0,3.4078947368421053,0,3.4078947368421053,0
1423,20150,male,5.0,2012.0,3.9,2014.0,0,1,regular,1.3333333333333333,1,1.4605263157894737,2,1.2613636363636365,2,1.2613636363636365,3,1.2613636363636365,0,1.2613636363636365,0,1.2613636363636365,0,1.2613636363636365,0
1424,20151,male,5.0,2012.0,3.9,2014.0,0,1,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1425,20141,male,5.0,2011.0,4.1,2013.0,0,1,regular,2.8125,1,2.8625,0,1.9741379310344827,4,2.519230769230769,0,2.891304347826087,0,2.8875,0,2.6785714285714284,2,2.4740259740259742,4
1429,20160,male,4.5,2012.0,3.1,2015.0,1,1,regular,2.75,0,3.1136363636363638,0,3.2430555555555554,0,3.315,0,3.315,0,3.315,0,3.315,0,3.315,0
1430,20160,female,5.0,2012.0,5.0,2014.0,0,2,dropOut,3.5833333333333335,0,1.4659090909090908,5,1.4659090909090908,0,1.4659090909090908,0,1.4659090909090908,0,1.4659090909090908,0,1.4659090909090908,0,1.4659090909090908,0
1431,20151,male,4.75,2012.0,4.0,2014.0,0,1,dropOut,2.25,0,1.35,3,1.35,0,1.35,0,1.35,0,1.35,0,1.35,0,1.35,0
1433,20161,male,3.69,2012.0,3.9,2015.0,1,1,regular,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1437,20152,male,4.88,2010.0,4.0,2013.0,1,2,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1438,20161,female,5.0,2012.0,5.0,2014.0,0,2,regular,3.9166666666666665,0,3.539473684210526,0,3.9285714285714284,0,3.9285714285714284,0,3.9285714285714284,0,3.9285714285714284,0,3.9285714285714284,0,3.9285714285714284,0
1440,20161,male,5.0,2013.0,4.5,2015.0,0,1,regular,3.9166666666666665,0,3.625,0,3.3823529411764706,0,3.3823529411764706,0,3.3823529411764706,0,3.3823529411764706,0,3.3823529411764706,0,3.3823529411764706,0
1441,20170,female,4.44,2013.0,4.83,2015.0,0,2,regular,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0
1444,20161,male,4.69,2013.0,5.0,2015.0,0,1,regular,2.1666666666666665,0,1.6931818181818181,2,2.03,1,2.03,0,2.03,0,2.03,0,2.03,0,2.03,0
1445,20130,male,5.0,2009.0,4.7,2011.0,0,2,dropOut,3.1666666666666665,0,1.9772727272727273,3,2.45,1,2.1875,2,1.6554054054054055,3,1.6554054054054055,2,1.4939024390243902,5,1.4939024390243902,0
1448,20132,male,5.0,2010.0,4.2,2012.0,0,1,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1449,20140,male,4.31,2011.0,3.9,2013.0,0,1,dropOut,1.5,1,1.381578947368421,3,1.1931818181818181,1,1.1931818181818181,0,1.1931818181818181,0,1.1931818181818181,0,1.1931818181818181,0,1.1931818181818181,0
1450,20160,female,4.44,2012.0,4.1,2014.0,0,2,regular,3.0833333333333335,0,3.0652173913043477,0,3.128787878787879,0,3.114130434782609,0,3.114130434782609,0,3.114130434782609,0,3.114130434782609,0,3.114130434782609,0
1451,20161,female,5.0,2013.0,4.5,2015.0,0,1,regular,2.5833333333333335,0,2.3863636363636362,1,2.705357142857143,0,2.705357142857143,0,2.705357142857143,0,2.705357142857143,0,2.705357142857143,0,2.705357142857143,0
1454,20162,male,4.75,2012.0,4.5,2014.0,0,2,regular,3.3333333333333335,0,3.1315789473684212,0,3.1315789473684212,0,3.1315789473684212,0,3.1315789473684212,0,3.1315789473684212,0,3.1315789473684212,0,3.1315789473684212,0
1455,20150,male,5.0,2011.0,5.0,2013.0,0,2,regular,2.8333333333333335,0,3.0416666666666665,0,3.0,0,3.05,0,2.8772727272727274,1,2.792307692307692,3,2.766891891891892,3,2.766891891891892,0
1456,20160,male,4.31,2013.0,3.67,2015.0,0,1,regular,2.0833333333333335,0,2.34375,2,2.272727272727273,2,2.0,1,2.0,0,2.0,0,2.0,0,2.0,0
1457,20150,male,4.81,2012.0,5.0,2014.0,0,1,regular,3.5,0,3.5681818181818183,0,3.55,0,3.5255102040816326,0,3.4836065573770494,0,3.320945945945946,0,3.2357954545454546,1,3.2357954545454546,0
1459,20131,male,5.0,2009.0,3.1,2012.0,1,1,regular,2.4166666666666665,0,1.7272727272727273,2,2.06,1,1.8888888888888888,3,2.08974358974359,0,1.6979166666666667,3,1.5980392156862746,3,1.5980392156862746,0
1464,20170,female,4.31,2014.0,4.08,2016.0,0,1,regular,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0,3.8333333333333335,0
1466,20160,female,5.0,2012.0,5.0,2014.0,0,2,regular,4.0,0,3.9318181818181817,0,3.9583333333333335,0,3.955,0,3.955,0,3.955,0,3.955,0,3.955,0
1467,20160,male,4.81,2013.0,4.33,2015.0,0,1,regular,2.1666666666666665,0,2.789473684210526,0,3.0454545454545454,0,2.9308510638297873,0,2.9308510638297873,0,2.9308510638297873,0,2.9308510638297873,0,2.9308510638297873,0
1469,20151,male,5.0,2012.0,4.6,2014.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1471,20150,male,4.13,2011.0,3.5,2014.0,1,1,regular,2.5833333333333335,0,2.1666666666666665,1,2.096774193548387,1,2.326388888888889,2,2.7625,0,2.561320754716981,1,2.561320754716981,0,2.561320754716981,0
1474,20141,male,5.0,2010.0,4.0,2013.0,1,1,regular,2.8125,0,2.0961538461538463,3,1.9642857142857142,1,2.0460526315789473,2,2.2039473684210527,2,2.2560975609756095,2,2.4431818181818183,1,2.4431818181818183,0
1477,20161,male,4.31,2013.0,4.0,2015.0,0,1,regular,2.25,0,2.375,0,2.096774193548387,1,2.096774193548387,0,2.096774193548387,0,2.096774193548387,0,2.096774193548387,0,2.096774193548387,0
1478,20160,male,4.5,2013.0,4.5,2015.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1479,20160,male,4.56,2012.0,5.0,2014.0,0,2,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1482,20150,male,4.88,2011.0,4.5,2013.0,0,2,regular,3.0,0,3.147727272727273,0,3.25,0,3.3313953488372094,0,3.2783018867924527,0,3.203125,0,3.266025641025641,0,3.266025641025641,0
1483,20110,male,4.81,2008.0,4.3,2010.0,0,1,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1485,20151,male,4.81,2011.0,3.8,2014.0,1,1,regular,3.1666666666666665,0,2.75,0,2.9609375,0,3.3658536585365852,0,3.2037037037037037,0,3.1544117647058822,1,3.1544117647058822,0,3.1544117647058822,0
1488,20090,female,5.0,2005.0,3.5,2008.0,1,1,dropOut,1.625,1,1.625,0,1.625,0,1.625,0,1.625,0,1.625,0,1.625,0,1.625,0
1490,20160,male,5.0,2011.0,3.5,2013.0,0,3,regular,0.0,4,2.5833333333333335,0,2.3289473684210527,2,2.3289473684210527,0,2.3289473684210527,0,2.3289473684210527,0,2.3289473684210527,0,2.3289473684210527,0
1494,20142,male,4.19,2011.0,4.3,2014.0,1,0,regular,2.0833333333333335,1,2.4078947368421053,1,2.933333333333333,0,3.1707317073170733,0,3.2453703703703702,0,3.235074626865672,0,3.2746913580246915,0,3.217741935483871,0
1498,20150,male,5.0,2011.0,4.6,2013.0,0,2,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1499,20170,female,4.75,2014.0,4.5,2016.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1502,20150,male,4.81,2011.0,4.5,2014.0,1,1,regular,3.0,0,2.8636363636363638,0,2.9785714285714286,0,2.9833333333333334,0,2.9151785714285716,0,2.8731884057971016,0,2.6506410256410255,2,2.6506410256410255,0
1505,20170,male,5.0,2014.0,5.0,2016.0,0,1,regular,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0
1506,20142,female,4.88,2012.0,4.8,2014.0,0,0,regular,1.75,1,2.4204545454545454,0,2.8660714285714284,0,2.6447368421052633,2,2.8028846153846154,0,2.65,1,2.65,0,2.65,0
1508,20161,male,4.31,2012.0,3.2,2015.0,1,1,dropOut,0.75,2,0.75,1,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0
1509,20170,male,4.69,2014.0,3.67,2016.0,0,1,regular,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0
1510,20161,male,4.06,2013.0,3.92,2015.0,0,1,regular,2.5,0,2.152173913043478,1,1.921875,2,1.921875,0,1.921875,0,1.921875,0,1.921875,0,1.921875,0
1513,20142,male,4.69,2012.0,5.0,2014.0,0,0,regular,2.1666666666666665,0,1.8863636363636365,1,1.9166666666666667,1,2.0773809523809526,1,2.235,1,2.3815789473684212,1,2.3203125,3,2.2392857142857143,2
1514,20160,female,4.44,2013.0,3.75,2015.0,0,1,regular,1.6666666666666667,1,1.6666666666666667,0,1.6666666666666667,0,1.6666666666666667,0,1.6666666666666667,0,1.6666666666666667,0,1.6666666666666667,0,1.6666666666666667,0
1515,20170,female,4.0,2014.0,4.67,2016.0,0,1,regular,0.6666666666666666,2,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0
1516,20170,male,4.75,2014.0,3.83,2016.0,0,1,regular,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0
1518,20142,male,4.25,2010.0,3.7,2012.0,0,2,regular,3.5833333333333335,0,3.0568181818181817,0,2.9527027027027026,0,3.2254901960784315,0,3.3068181818181817,0,3.2710843373493974,0,3.2551546391752577,0,2.9787735849056602,5
1519,20170,male,4.5,2013.0,4.25,2015.0,0,2,regular,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0,3.25,0
1520,20160,male,5.0,2012.0,4.61,2014.0,0,2,regular,3.1666666666666665,0,3.159090909090909,0,3.2569444444444446,0,3.1,0,3.1,0,3.1,0,3.1,0,3.1,0
1522,20151,female,4.94,2012.0,5.0,2014.0,0,1,regular,3.5,0,3.465909090909091,0,3.664285714285714,0,3.6683673469387754,0,3.6706349206349205,0,3.6333333333333333,0,3.6333333333333333,0,3.6333333333333333,0
1523,20170,male,5.0,2013.0,5.0,2015.0,0,2,regular,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0
1525,20160,male,4.19,2013.0,3.5,2015.0,0,1,regular,2.3333333333333335,1,2.5833333333333335,0,3.644230769230769,0,3.361111111111111,1,3.361111111111111,0,3.361111111111111,0,3.361111111111111,0,3.361111111111111,0
1527,20152,male,5.0,2012.0,3.6,2014.0,0,1,regular,1.5,1,3.15,0,3.0,0,2.9779411764705883,0,2.8806818181818183,0,2.8806818181818183,0,2.8806818181818183,0,2.8806818181818183,0
1529,20142,male,4.06,2011.0,3.2,2014.0,1,0,regular,0.0,3,0.8333333333333334,1,1.25,1,2.267857142857143,0,2.138888888888889,2,2.45,1,2.1839622641509435,3,2.4464285714285716,0
1530,20170,male,5.0,2013.0,5.0,2015.0,0,2,regular,1.5833333333333333,1,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0
1534,20152,female,4.5,2013.0,4.0,2015.0,0,0,regular,3.25,0,3.340909090909091,0,3.3958333333333335,0,3.345,0,3.345,0,3.345,0,3.345,0,3.345,0
1539,20170,male,4.75,2013.0,5.0,2015.0,0,2,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1542,20151,male,3.88,2012.0,3.8,2014.0,0,1,regular,0.6666666666666666,2,1.828125,0,2.0113636363636362,1,2.0113636363636362,0,2.0113636363636362,0,2.0113636363636362,0,2.0113636363636362,0,2.0113636363636362,0
1543,20170,male,4.75,2014.0,4.75,2016.0,0,1,dropOut,0.6666666666666666,3,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0
1546,20131,male,4.31,2009.0,4.3,2011.0,0,2,dropOut,1.5,1,2.0833333333333335,1,1.7857142857142858,1,1.4423076923076923,5,1.4423076923076923,0,1.4423076923076923,0,1.4423076923076923,0,1.4423076923076923,0
1547,20150,female,5.0,2012.0,5.0,2014.0,0,1,regular,3.6666666666666665,0,3.8181818181818183,0,3.7847222222222223,0,3.75,0,2.963709677419355,5,3.3840579710144927,0,3.6006493506493507,1,3.6006493506493507,0
1549,20162,male,4.88,2014.0,4.75,2016.0,0,0,regular,3.5,0,3.522727272727273,0,3.522727272727273,0,3.522727272727273,0,3.522727272727273,0,3.522727272727273,0,3.522727272727273,0,3.522727272727273,0
1550,20122,male,3.13,2005.0,3.06,2012.0,5,0,dropOut,1.025,2,1.025,0,1.025,0,1.025,0,1.025,0,1.025,0,1.025,0,1.025,0
1553,20170,male,4.38,2014.0,4.67,2016.0,0,1,regular,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0,2.5833333333333335,0
1555,20151,female,4.06,2012.0,4.7,2014.0,0,1,regular,1.5833333333333333,1,2.9375,0,3.1785714285714284,0,3.0384615384615383,0,2.956730769230769,0,2.9919354838709675,0,2.9919354838709675,0,2.9919354838709675,0
1556,20150,male,4.63,2011.0,4.1,2014.0,1,1,regular,3.5,0,3.1704545454545454,0,3.3714285714285714,0,3.4635416666666665,0,3.475806451612903,0,3.418831168831169,0,3.4175824175824174,0,3.4175824175824174,0
1559,20132,female,4.31,2010.0,3.4,2012.0,0,1,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1560,20110,male,3.38,2007.0,4.0,2010.0,1,1,dropOut,1.2307692307692308,2,1.1428571428571428,1,1.1428571428571428,0,1.1428571428571428,0,1.1428571428571428,0,1.1428571428571428,0,1.1428571428571428,0,1.1428571428571428,0
1561,20152,male,4.69,2011.0,3.8,2015.0,2,0,regular,2.5,1,3.102272727272727,0,2.73,1,2.4375,2,2.4375,0,2.4375,0,2.4375,0,2.4375,0
1563,20170,male,4.56,2014.0,4.58,2016.0,0,1,regular,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0,2.3333333333333335,0
1565,20142,male,5.0,2010.0,3.8,2012.0,0,2,regular,0.0,2,0.5,2,0.5,4,0.5,1,0.5,0,0.5,0,0.5,0,0.5,0
1567,20151,female,4.0,2012.0,3.8,2014.0,0,1,regular,2.1666666666666665,0,2.1931818181818183,1,2.4921875,0,2.308139534883721,2,2.308139534883721,0,2.308139534883721,0,2.308139534883721,0,2.308139534883721,0
1568,20170,male,4.63,2012.0,4.6,2014.0,0,3,regular,0.75,2,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0
1570,20160,male,3.75,2013.0,4.58,2015.0,0,1,dropOut,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1574,20150,male,3.56,2012.0,3.5,2014.0,0,1,regular,2.25,0,2.3684210526315788,0,2.46875,0,2.5357142857142856,1,2.5047169811320753,0,2.378787878787879,1,2.3466666666666667,2,2.3466666666666667,0
1579,20150,male,4.63,2012.0,3.6,2014.0,0,1,regular,2.5,0,2.8552631578947367,0,3.0357142857142856,0,3.04375,0,3.1826923076923075,0,3.15625,0,3.0844594594594597,0,3.0844594594594597,0
1580,20140,male,5.0,2010.0,4.1,2012.0,0,2,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
